	tconst	Box office max	genres
780	tt5884796	745000000.0	Fantasy
781	tt6166392	6323000000.0	Biography
782	tt6166392	6323000000.0	Drama
783	tt6217926	31000000.0	Adventure
784	tt6217926	31000000.0	Animation
785	tt6217926	31000000.0	Comedy
786	tt6217926	31000000.0	Drama
787	tt6217926	31000000.0	Short
788	tt6217926	31000000.0	Drama
789	tt6217926	31000000.0	Short
790	tt6246322	538000000.0	Drama
791	tt6264654	3315000000.0	History
792	tt6334354	1687000000.0	War
793	tt6435934	868168.0	Action
794	tt6443346	3935000000.0	Mystery
795	tt6455162	26688.0	Thriller
796	tt6467266	408000000.0	Action
797	tt6475714	478000000.0	Crime
798	tt6475714	478000000.0	Drama
799	tt6475714	478000000.0	Biography
800	tt6475714	478000000.0	Drama
801	tt6528290	7000000.0	Animation
802	tt6528290	7000000.0	Family
803	tt6570098	97000000.0	Fantasy
804	tt6587640	48000000.0	Drama
805	tt6598238	43862.0	Short
806	tt6673612	2515000000.0	Crime
807	tt6710474	1434000000.0	Drama
808	tt6718170	1362000000000.0	Action
809	tt6723592	3659000000.0	Adventure
810	tt6723592	3659000000.0	Sci-Fi
811	tt6772802	38852.0	Drama
812	tt6791350	8456000000.0	Sport
813	tt6823148	43000000.0	Short
814	tt6823148	43000000.0	Short
815	tt6823148	43000000.0	Action
816	tt6842770	13000000.0	Drama
817	tt6842770	13000000.0	Sci-Fi
818	tt6842770	13000000.0	Short
819	tt6852178	848834.0	Thriller
820	tt6852178	848834.0	Action
821	tt6878306	127000000.0	Adventure
822	tt6879446	917381.0	Sci-Fi
823	tt6879446	917381.0	Action
824	tt6902394	87000000.0	Adventure
825	tt6920084	42000000.0	Drama
826	tt6920084	42000000.0	Horror
827	tt6920084	42000000.0	Thriller
828	tt6932874	1468000000.0	Drama
829	tt6950476	56.0	Horror
830	tt7069210	2064000000.0	Thriller
831	tt7093904	36000000.0	Action
832	tt7094488	58125.0	Short
833	tt7097896	5069000000.0	Adventure
834	tt7106686	53000000.0	Comedy
835	tt7126948	1696000000.0	Family
836	tt7130916	15000000.0	Action
837	tt7134096	6000000.0	Short
838	tt7134096	6000000.0	Action
839	tt7144666	1614000000.0	Drama
840	tt7146812	142000000.0	Thriller
841	tt7176054	1066000000.0	Drama
842	tt7286966	618.0	Short
843	tt7294150	4614000000.0	Drama
844	tt7322224	329000000.0	Short
845	tt7322224	329000000.0	Action
846	tt7322224	329000000.0	War
847	tt7322224	329000000.0	Comedy
848	tt7375466	1112000000.0	Drama
849	tt7405458	1132000000.0	Action
850	tt7435316	30940.0	Drama
851	tt7466442	342000000.0	History
852	tt7524444	29000000.0	Action
853	tt7545266	304000000.0	Drama
854	tt7587604	331000000.0	History
855	tt7599146	2506000000.0	Drama
856	tt7601480	3171000000.0	Adventure
857	tt7628504	181000000.0	Animation
858	tt7638348	2000000.0	Comedy
859	tt7737786	523000000.0	Adventure
860	tt7772582	891527.0	Animation
861	tt7922238	18600.0	Comedy
862	tt7937254	138565.0	Drama
863	tt7947604	52885.0	Action
864	tt7972012	134000000.0	Crime
865	tt7985704	49000000.0	Drama
866	tt7985704	49000000.0	Adventure
867	tt8004664	132000000.0	Animation
868	tt8006374	5000000.0	Comedy
869	tt8041270	1004000000000.0	Comedy
870	tt8045906	31000000.0	Drama
871	tt8049994	452000000.0	Family
872	tt8093700	976000000.0	Comedy
873	tt8097030	215000000.0	Short
874	tt8110232	131000000.0	Action
875	tt8110900	15000000.0	Comedy
876	tt8114980	457144.0	Thriller
877	tt8115900	2504000000.0	Action
878	tt8129806	400845.0	Comedy
879	tt8178634	138726.0	Thriller
880	tt8242084	105000000.0	Action
881	tt8277246	138000000.0	Comedy
882	tt8310486	889522.0	Crime
883	tt8332922	2974000000.0	Comedy
884	tt8338076	23000000.0	Drama
885	tt8354218	58000000.0	Animation
886	tt8354218	58000000.0	Fantasy
887	tt8356942	278000000.0	Horror
888	tt8366590	13705.0	Animation
889	tt8368408	1000000.0	Comedy
890	tt8368408	1000000.0	Family
891	tt8368408	1000000.0	Comedy
892	tt8376234	154000000.0	Drama
893	tt8376234	154000000.0	Thriller
894	tt8376234	154000000.0	Drama
895	tt8385148	701000000.0	Action
896	tt8426926	6358.0	Crime
897	tt8430054	2000000.0	Thriller
898	tt8430054	2000000.0	Adventure
899	tt8430054	2000000.0	Comedy
900	tt8430054	2000000.0	Fantasy
901	tt8430054	2000000.0	Adventure
902	tt8430054	2000000.0	Comedy
903	tt8456190	905428.0	Fantasy
904	tt8461224	13000000.0	Drama
905	tt8521778	1772000000.0	Short
906	tt8589698	1805000000.0	Thriller
907	tt8633464	729254.0	Action
908	tt8760708	181000000.0	Adventure
909	tt8825186	25488.0	Drama
910	tt8847712	463000000.0	Drama
911	tt8850222	427000000.0	Short
912	tt8883486	44.0	Crime
913	tt8912936	2076000000.0	Drama
914	tt8933086	252000000.0	Mystery
915	tt8933086	252000000.0	Action
916	tt8933086	252000000.0	Drama
917	tt8933086	252000000.0	Action
918	tt8983166	4171.0	Adventure
919	tt9003448	255000000.0	Drama
920	tt9006564	176.0	Drama
921	tt9032400	4021000000.0	Mystery
922	tt9047564	12000000.0	Thriller
923	tt9054192	12000000.0	Biography
924	tt9059704	499649.0	Drama
925	tt9086228	221000000.0	Biography
926	tt9086228	221000000.0	Drama
927	tt9086228	221000000.0	Biography
928	tt9098454	32000000.0	Drama
929	tt9100054	622635.0	History
930	tt9100054	622635.0	Biography
931	tt9114286	8592000000.0	Drama
932	tt9173418	203000000.0	History
933	tt9176086	15.0	Comedy
934	tt9198364	203000000.0	Drama
935	tt9198364	203000000.0	Romance
936	tt9208444	107000000.0	Action
937	tt9214772	342000000.0	Adventure
938	tt9214772	342000000.0	Fantasy
939	tt9214832	274000000.0	Action
940	tt9214832	274000000.0	Adventure
941	tt9224104	3977000000.0	Drama
942	tt9224104	3977000000.0	Drama
943	tt9224288	40209.0	Short
944	tt9243804	189000000.0	Drama
945	tt9243804	189000000.0	Short
946	tt9248952	4477.0	Short
947	tt9252488	597576.0	Action
948	tt9288692	991898.0	Crime
949	tt9288726	55000000.0	Horror
950	tt9308382	25000000.0	Horror
951	tt9308390	252152.0	Mystery
952	tt9340860	108000000.0	Thriller
953	tt9357050	191000000.0	Drama
954	tt9362492	9611429.0	Action
955	tt9362722	6909000000.0	Crime
956	tt9362930	1308000000.0	Drama
957	tt9376612	4322000000.0	Comedy
958	tt9387250	170581.0	Action
959	tt9389998	360373.0	Adventure
960	tt9392248	7000000.0	Animation
961	tt9411972	1443000000.0	Crime
962	tt9419884	9558000000.0	Short
963	tt9441638	515399.0	Comedy
964	tt9471930	1000000.0	Horror
965	tt9537292	262280.0	Short
966	tt9568486	865000.0	Horror
967	tt9592496	45.0	Short
968	tt9597838	2264000000.0	Family
969	tt9603212	5675000000.0	Documentary
970	tt9620288	394000000.0	Family
971	tt9620292	203000000.0	Short
972	tt9623736	32.0	Comedy
973	tt9639470	23000000.0	Drama
974	tt9663764	4344000000.0	Action
975	tt9664108	42000000.0	Adventure
976	tt9664108	42000000.0	Fantasy
977	tt9664108	42000000.0	Action
978	tt9664108	42000000.0	Adventure
979	tt9682428	541000000.0	Sci-Fi
980	tt9686708	22000000.0	Documentary
981	tt9688874	48.0	Short
982	tt9731598	148000000.0	Documentary
983	tt9735462	111000000.0	Short
984	tt9770150	395000000.0	Comedy
985	tt9777666	192000000.0	Drama
986	tt9779516	164000000.0	Romance
987	tt9784798	74000000.0	Sport
988	tt9784798	74000000.0	Horror
989	tt9806468	26609.0	Short
990	tt9844522	658000000.0	Family
991	tt9848626	185000000.0	Short
992	tt9851854	6466.0	Action
993	tt9877170	85.0	Short
